Country,Species,Year,TLW
RU,FLE,2013,4074.0
RU,FLE,2014,4188.0
RU,FLX,2006,0.0
RU,FLX,2007,225.0
RU,FLX,2008,34.0
RU,FLX,2009,321.0
RU,FLX,2010,0.0
RU,FLX,2011,36.0
RU,FLX,2012,3.0
RU,FLX,2013,42.0
RU,FLX,2014,0.0
RU,FOX,2006,0.0
RU,FOX,2007,0.0
RU,FOX,2008,0.0
RU,FOX,2009,0.0
RU,FOX,2010,0.0
RU,FOX,2011,0.0
RU,FOX,2012,0.0
RU,FOX,2013,3.0
RU,FOX,2014,0.0
RU,FPE,2006,860.0
RU,FPE,2007,672.0
RU,FPE,2008,692.0
RU,FPE,2009,880.0
RU,FPE,2010,1352.0
RU,FPE,2011,1192.0
RU,FPE,2012,1004.0
RU,FPE,2013,1344.0
RU,FPE,2014,1016.0
RU,FPI,2006,72.0
RU,FPI,2007,64.0
RU,FPI,2008,64.0
RU,FPI,2009,48.0
RU,FPI,2010,72.0
RU,FPI,2011,136.0
RU,FPI,2012,80.0
RU,FPI,2013,96.0
RU,FPI,2014,76.0
RU,FPP,2006,1636.0
RU,FPP,2007,1500.0
RU,FPP,2008,1480.0
RU,FPP,2009,1824.0
RU,FPP,2010,1704.0
RU,FPP,2011,1864.0
RU,FPP,2012,2044.0
RU,FPP,2013,2264.0
RU,FPP,2014,2180.0
RU,FRF,2006,2752.0
RU,FRF,2007,852.0
RU,FRF,2008,0.0
RU,FRF,2009,1260.0
RU,FRF,2010,0.0
RU,FRF,2011,972.0
RU,FRF,2012,800.0
RU,FRF,2013,652.0
RU,FRF,2014,1103.0
RU,FRO,2006,2280.0
RU,FRO,2007,2072.0
RU,FRO,2008,1900.0
RU,FRO,2009,2740.0
RU,FRO,2010,3060.0
RU,FRO,2011,2928.0
RU,FRO,2012,2624.0
RU,FRO,2013,2976.0
RU,FRO,2014,3032.0
RU,FSC,2006,0.0
RU,FSC,2007,0.0
RU,FSC,2008,1488.0
RU,FSC,2009,0.0
RU,FSC,2010,1248.0
RU,FSC,2011,1604.0
RU,FSC,2012,1460.0
RU,FSC,2013,1276.0
RU,FSC,2014,1420.0
RU,FTE,2006,0.0
RU,FTE,2007,0.0
RU,FTE,2008,0.0
RU,FTE,2009,0.0
RU,FTE,2010,0.0
RU,FTE,2011,0.0
RU,FTE,2012,0.0
RU,FTE,2013,4.0
RU,FTE,2014,0.0
RU,FUA,2006,0.0
RU,FUA,2007,0.0
RU,FUA,2008,0.0
RU,FUA,2009,0.0
RU,FUA,2010,0.0
RU,FUA,2011,0.0
RU,FUA,2012,0.0
RU,FUA,2013,0.0
RU,FUA,2014,0.0
RU,FVE,2006,0.0
RU,FVE,2007,44.0
RU,FVE,2008,40.0
RU,FVE,2009,24.0
RU,FVE,2010,44.0
RU,FVE,2011,44.0
RU,FVE,2012,40.0
RU,FVE,2013,51.0
RU,FVE,2014,51.0
RU,GFB,2006,20.0
RU,GFB,2007,37.0
RU,GFB,2008,179.0
RU,GFB,2009,52.0
RU,GFB,2010,12.0
RU,GFB,2011,3.0
RU,GFB,2012,0.0
RU,GFB,2013,0.0
RU,GFB,2014,0.0
RU,GHL,2006,25756.0
RU,GHL,2007,28301.0
RU,GHL,2008,23219.0
RU,GHL,2009,15143.0
RU,GHL,2010,30057.0
RU,GHL,2011,30715.0
RU,GHL,2012,42300.0
RU,GHL,2013,43905.0
RU,GHL,2014,40744.0
RU,GRO,2006,0.0
RU,GRO,2007,0.0
RU,GRO,2008,533.0
RU,GRO,2009,0.0
RU,GRO,2010,0.0
RU,GRO,2011,0.0
RU,GRO,2012,0.0
RU,GRO,2013,0.0
RU,GRO,2014,0.0
RU,GTA,2006,832.0
RU,GTA,2007,700.0
RU,GTA,2008,768.0
RU,GTA,2009,532.0
RU,GTA,2010,408.0
RU,GTA,2011,200.0
RU,GTA,2012,52.0
RU,GTA,2013,152.0
RU,GTA,2014,144.0
RU,GUG,2006,552.0
RU,GUG,2007,0.0
RU,GUG,2008,0.0
RU,GUG,2009,0.0
RU,GUG,2010,0.0
RU,GUG,2011,0.0
RU,GUG,2012,368.0
RU,GUG,2013,0.0
RU,GUG,2014,12.0
RU,GUR,2006,0.0
RU,GUR,2007,0.0
RU,GUR,2008,0.0
RU,GUR,2009,0.0
RU,GUR,2010,0.0
RU,GUR,2011,0.0
RU,GUR,2012,0.0
RU,GUR,2013,0.0
RU,GUR,2014,0.0
RU,HAD,2006,190256.0
RU,HAD,2007,227293.0
RU,HAD,2008,238646.0
RU,HAD,2009,300171.0
RU,HAD,2010,405873.0
RU,HAD,2011,519669.0
RU,HAD,2012,530385.0
RU,HAD,2013,313806.0
RU,HAD,2014,290344.0
RU,HAL,2006,0.0
RU,HAL,2007,9.0
RU,HAL,2008,5.0
RU,HAL,2009,6.0
RU,HAL,2010,0.0
RU,HAL,2011,0.0
RU,HAL,2012,0.0
RU,HAL,2013,0.0
RU,HAL,2014,4.0
RU,HEP,2006,0.0
RU,HEP,2007,0.0
RU,HEP,2008,0.0
RU,HEP,2009,0.0
RU,HEP,2010,234.0
RU,HEP,2011,123.0
RU,HEP,2012,1296.0
RU,HEP,2013,666.0
RU,HEP,2014,711.0
RU,HER,2006,524483.0
RU,HER,2007,685871.0
RU,HER,2008,808226.0
RU,HER,2009,888846.0
RU,HER,2010,834603.0
RU,HER,2011,611664.0
RU,HER,2012,524862.0
RU,HER,2013,353274.0
RU,HER,2014,302746.0
RU,HOM,2006,16.0
RU,HOM,2007,100.0
RU,HOM,2008,0.0
RU,HOM,2009,0.0
RU,HOM,2010,0.0
RU,HOM,2011,0.0
RU,HOM,2012,0.0
RU,HOM,2013,0.0
RU,HOM,2014,0.0
RU,JAX,2006,0.0
RU,JAX,2007,0.0
RU,JAX,2008,0.0
RU,JAX,2009,0.0
RU,JAX,2010,0.0
RU,JAX,2011,0.0
RU,JAX,2012,3753.0
RU,JAX,2013,123.0
RU,JAX,2014,300.0
RU,KCD,2006,38814.0
RU,KCD,2007,34506.0
RU,KCD,2008,28017.0
RU,KCD,2009,0.0
RU,KCD,2010,11817.0
RU,KCD,2011,11130.0
RU,KCD,2012,15645.0
RU,KCD,2013,16677.0
RU,KCD,2014,18033.0
RU,KIM,2006,75.0
RU,KIM,2007,0.0
RU,KIM,2008,0.0
RU,KIM,2009,0.0
RU,KIM,2010,0.0
RU,KIM,2011,0.0
RU,KIM,2012,0.0
RU,KIM,2013,0.0
RU,KIM,2014,0.0
RU,LAH,2006,0.0
RU,LAH,2007,0.0
RU,LAH,2008,10728.0
RU,LAH,2009,0.0
RU,LAH,2010,0.0
RU,LAH,2011,4050.0
RU,LAH,2012,3618.0
RU,LAH,2013,2202.0
RU,LAH,2014,3234.0
RU,LAR,2006,0.0
RU,LAR,2007,0.0
RU,LAR,2008,0.0
RU,LAR,2009,140.0
RU,LAR,2010,0.0
RU,LAR,2011,0.0
RU,LAR,2012,0.0
RU,LAR,2013,0.0
RU,LAR,2014,0.0
RU,LAS,2006,96.0
RU,LAS,2007,120.0
RU,LAS,2008,128.0
RU,LAS,2009,0.0
RU,LAS,2010,128.0
RU,LAS,2011,156.0
RU,LAS,2012,184.0
RU,LAS,2013,180.0
RU,LAS,2014,156.0
RU,LAZ,2006,0.0
RU,LAZ,2007,0.0
RU,LAZ,2008,0.0
RU,LAZ,2009,0.0
RU,LAZ,2010,0.0
RU,LAZ,2011,0.0
RU,LAZ,2012,0.0
RU,LAZ,2013,0.0
RU,LAZ,2014,0.0
RU,LIN,2006,68.0
RU,LIN,2007,420.0
RU,LIN,2008,1030.0
RU,LIN,2009,208.0
RU,LIN,2010,0.0
RU,LIN,2011,76.0
RU,LIN,2012,180.0
RU,LIN,2013,460.0
RU,LIN,2014,352.0
RU,LUM,2006,144.0
RU,LUM,2007,15.0
RU,LUM,2008,6.0
RU,LUM,2009,3.0
RU,LUM,2010,3.0
RU,LUM,2011,3.0
RU,LUM,2012,6.0
RU,LUM,2013,33.0
RU,LUM,2014,9.0
RU,LXX,2006,4.0
RU,LXX,2007,108.0
RU,LXX,2008,105.0
RU,LXX,2009,0.0
RU,LXX,2010,0.0
RU,LXX,2011,0.0
RU,LXX,2012,0.0
RU,LXX,2013,0.0
RU,LXX,2014,0.0
RU,MAC,2006,134438.0
RU,MAC,2007,142970.0
RU,MAC,2008,131227.0
RU,MAC,2009,165712.0
RU,MAC,2010,236540.0
RU,MAC,2011,294416.0
RU,MAC,2012,298348.0
RU,MAC,2013,323270.0
RU,MAC,2014,465464.0
RU,MAS,2006,0.0
RU,MAS,2007,0.0
RU,MAS,2008,0.0
RU,MAS,2009,0.0
RU,MAS,2010,0.0
RU,MAS,2011,0.0
RU,MAS,2012,1428.0
RU,MAS,2013,33.0
RU,MAS,2014,0.0
RU,MGR,2006,0.0
RU,MGR,2007,0.0
RU,MGR,2008,0.0
RU,MGR,2009,0.0
RU,MGR,2010,0.0
RU,MGR,2011,0.0
RU,MGR,2012,0.0
RU,MGR,2013,0.0
RU,MGR,2014,0.0
RU,MON,2006,4.0
RU,MON,2007,4.0
RU,MON,2008,145.0
RU,MON,2009,0.0
RU,MON,2010,0.0
RU,MON,2011,0.0
RU,MON,2012,0.0
RU,MON,2013,4.0
RU,MON,2014,4.0
RU,MSX,2006,0.0
RU,MSX,2007,0.0
RU,MSX,2008,0.0
RU,MSX,2009,0.0
RU,MSX,2010,0.0
RU,MSX,2011,0.0
RU,MSX,2012,0.0
RU,MSX,2013,0.0
RU,MSX,2014,0.0
RU,ORY,2006,0.0
RU,ORY,2007,0.0
RU,ORY,2008,0.0
RU,ORY,2009,0.0
RU,ORY,2010,0.0
RU,ORY,2011,0.0
RU,ORY,2012,0.0
RU,ORY,2013,0.0
RU,ORY,2014,0.0
RU,PAN,2006,0.0
RU,PAN,2007,0.0
RU,PAN,2008,0.0
RU,PAN,2009,0.0
RU,PAN,2010,0.0
RU,PAN,2011,3.0
RU,PAN,2012,0.0
RU,PAN,2013,0.0
RU,PAN,2014,0.0
RU,PIN,2006,9.0
RU,PIN,2007,513.0
RU,PIN,2008,0.0
RU,PIN,2009,411.0
RU,PIN,2010,0.0
RU,PIN,2011,126.0
RU,PIN,2012,0.0
RU,PIN,2013,204.0
RU,PIN,2014,24.0
RU,PLA,2006,9857.0
RU,PLA,2007,6301.0
RU,PLA,2008,4214.0
RU,PLA,2009,3920.0
RU,PLA,2010,3051.0
RU,PLA,2011,3709.0
RU,PLA,2012,5055.0
RU,PLA,2013,9682.0
RU,PLA,2014,6900.0
RU,PLE,2006,4335.0
RU,PLE,2007,5814.0
RU,PLE,2008,6699.0
RU,PLE,2009,12735.0
RU,PLE,2010,0.0
RU,PLE,2011,21924.0
RU,PLE,2012,16617.0
RU,PLE,2013,21663.0
RU,PLE,2014,22140.0
RU,PLN,2006,6.0
RU,PLN,2007,0.0
RU,PLN,2008,0.0
RU,PLN,2009,0.0
RU,PLN,2010,0.0
RU,PLN,2011,0.0
RU,PLN,2012,0.0
RU,PLN,2013,0.0
RU,PLN,2014,0.0
RU,POA,2006,0.0
RU,POA,2007,0.0
RU,POA,2008,8.0
RU,POA,2009,0.0
RU,POA,2010,0.0
RU,POA,2011,0.0
RU,POA,2012,0.0
RU,POA,2013,0.0
RU,POA,2014,0.0
RU,POC,2006,48930.0
RU,POC,2007,80610.0
RU,POC,2008,24663.0
RU,POC,2009,51501.0
RU,POC,2010,82278.0
RU,POC,2011,58620.0
RU,POC,2012,162.0
RU,POC,2013,39.0
RU,POC,2014,6.0
RU,POK,2006,38624.0
RU,POK,2007,124053.0
RU,POK,2008,46132.0
RU,POK,2009,47086.0
RU,POK,2010,57069.0
RU,POK,2011,39082.0
RU,POK,2012,53922.0
RU,POK,2013,58525.0
RU,POK,2014,49282.0
RU,PRA,2006,15.0
RU,PRA,2007,662.0
RU,PRA,2008,1252.0
RU,PRA,2009,0.0
RU,PRA,2010,0.0
RU,PRA,2011,0.0
RU,PRA,2012,15.0
RU,PRA,2013,3396.0
RU,PRA,2014,2244.0
RU,REB,2006,140338.0
RU,REB,2007,109785.0
RU,REB,2008,73764.0
RU,REB,2009,93151.0
RU,REB,2010,95180.0
RU,REB,2011,87233.0
RU,REB,2012,71526.0
RU,REB,2013,94117.0
RU,REB,2014,67633.0
RU,RED,2006,837.0
RU,RED,2007,163.0
RU,RED,2008,224.0
RU,RED,2009,4.0
RU,RED,2010,6.0
RU,RED,2011,0.0
RU,RED,2012,8.0
RU,RED,2013,8.0
RU,RED,2014,19.0
RU,REG,2006,2716.0
RU,REG,2007,3511.0
RU,REG,2008,2947.0
RU,REG,2009,2788.0
RU,REG,2010,2233.0
RU,REG,2011,3681.0
RU,REG,2012,2697.0
RU,REG,2013,3147.0
RU,REG,2014,3198.0
RU,RHG,2006,52.0
RU,RHG,2007,66.0
RU,RHG,2008,55.0
RU,RHG,2009,8.0
RU,RHG,2010,67.0
RU,RHG,2011,81.0
RU,RHG,2012,54.0
RU,RHG,2013,100.0
RU,RHG,2014,33.0
RU,RNG,2006,8.0
RU,RNG,2007,4.0
RU,RNG,2008,139.0
RU,RNG,2009,36.0
RU,RNG,2010,243.0
RU,RNG,2011,0.0
RU,RNG,2012,0.0
RU,RNG,2013,0.0
RU,RNG,2014,0.0
RU,SAL,2006,220.0
RU,SAL,2007,193.0
RU,SAL,2008,242.0
RU,SAL,2009,190.0
RU,SAL,2010,97.0
RU,SAL,2011,95.0
RU,SAL,2012,96.0
RU,SAL,2013,112.0
RU,SAL,2014,96.0
RU,SAN,2006,0.0
RU,SAN,2007,0.0
RU,SAN,2008,0.0
RU,SAN,2009,0.0
RU,SAN,2010,0.0
RU,SAN,2011,0.0
RU,SAN,2012,0.0
RU,SAN,2013,0.0
RU,SAN,2014,0.0
RU,SBX,2006,0.0
RU,SBX,2007,0.0
RU,SBX,2008,0.0
RU,SBX,2009,0.0
RU,SBX,2010,0.0
RU,SBX,2011,0.0
RU,SBX,2012,0.0
RU,SBX,2013,0.0
RU,SBX,2014,0.0
RU,SCX,2006,2700.0
RU,SCX,2007,8622.0
RU,SCX,2008,4227.0
RU,SCX,2009,0.0
RU,SCX,2010,5643.0
RU,SCX,2011,4515.0
RU,SCX,2012,2601.0
RU,SCX,2013,3855.0
RU,SCX,2014,3039.0
RU,SFS,2006,0.0
RU,SFS,2007,0.0
RU,SFS,2008,0.0
RU,SFS,2009,0.0
RU,SFS,2010,0.0
RU,SFS,2011,0.0
RU,SFS,2012,0.0
RU,SFS,2013,0.0
RU,SFS,2014,0.0
RU,SHD,2006,0.0
RU,SHD,2007,168.0
RU,SHD,2008,144.0
RU,SHD,2009,0.0
RU,SHD,2010,0.0
RU,SHD,2011,0.0
RU,SHD,2012,0.0
RU,SHD,2013,0.0
RU,SHD,2014,0.0
RU,SKA,2006,220.0
RU,SKA,2007,152.0
RU,SKA,2008,46.0
RU,SKA,2009,38.0
RU,SKA,2010,11.0
RU,SKA,2011,22.0
RU,SKA,2012,41.0
RU,SKA,2013,46.0
RU,SKA,2014,66.0
RU,SKB,2006,0.0
RU,SKB,2007,0.0
RU,SKB,2008,0.0
RU,SKB,2009,0.0
RU,SKB,2010,0.0
RU,SKB,2011,0.0
RU,SKB,2012,0.0
RU,SKB,2013,0.0
RU,SKB,2014,0.0
RU,SKH,2006,416.0
RU,SKH,2007,1926.0
RU,SKH,2008,2241.0
RU,SKH,2009,402.0
RU,SKH,2010,0.0
RU,SKH,2011,0.0
RU,SKH,2012,0.0
RU,SKH,2013,0.0
RU,SKH,2014,0.0
RU,SME,2006,1187.0
RU,SME,2007,1593.0
RU,SME,2008,1235.0
RU,SME,2009,1308.0
RU,SME,2010,1015.0
RU,SME,2011,1860.0
RU,SME,2012,2327.0
RU,SME,2013,2169.0
RU,SME,2014,2587.0
RU,SMR,2006,0.0
RU,SMR,2007,0.0
RU,SMR,2008,0.0
RU,SMR,2009,64.0
RU,SMR,2010,28.0
RU,SMR,2011,24.0
RU,SMR,2012,24.0
RU,SMR,2013,40.0
RU,SMR,2014,88.0
RU,SOR,2006,0.0
RU,SOR,2007,0.0
RU,SOR,2008,3.0
RU,SOR,2009,0.0
RU,SOR,2010,0.0
RU,SOR,2011,0.0
RU,SOR,2012,0.0
RU,SOR,2013,0.0
RU,SOR,2014,0.0
RU,SPR,2006,113296.0
RU,SPR,2007,99232.0
RU,SPR,2008,85348.0
RU,SPR,2009,102048.0
RU,SPR,2010,102588.0
RU,SPR,2011,77832.0
RU,SPR,2012,102748.0
RU,SPR,2013,91580.0
RU,SPR,2014,93796.0
RU,SQI,2006,0.0
RU,SQI,2007,0.0
RU,SQI,2008,0.0
RU,SQI,2009,0.0
RU,SQI,2010,0.0
RU,SQI,2011,0.0
RU,SQI,2012,0.0
RU,SQI,2013,0.0
RU,SQI,2014,4.0
RU,SRE,2006,0.0
RU,SRE,2007,0.0
RU,SRE,2008,20.0
RU,SRE,2009,0.0
RU,SRE,2010,36.0
RU,SRE,2011,20.0
RU,SRE,2012,0.0
RU,SRE,2013,32.0
RU,SRE,2014,16.0
RU,SWB,2006,6459.0
RU,SWB,2007,13719.0
RU,SWB,2008,3120.0
RU,SWB,2009,5436.0
RU,SWB,2010,5481.0
RU,SWB,2011,285.0
RU,SWB,2012,0.0
RU,SWB,2013,714.0
RU,SWB,2014,987.0
RU,SWR,2006,123.0
RU,SWR,2007,51.0
RU,SWR,2008,0.0
RU,SWR,2009,0.0
RU,SWR,2010,0.0
RU,SWR,2011,0.0
RU,SWR,2012,0.0
RU,SWR,2013,0.0
RU,SWR,2014,0.0
RU,TRO,2006,0.0
RU,TRO,2007,0.0
RU,TRO,2008,0.0
RU,TRO,2009,0.0
RU,TRO,2010,0.0
RU,TRO,2011,0.0
RU,TRO,2012,0.0
RU,TRO,2013,0.0
RU,TRO,2014,0.0
RU,TRS,2006,0.0
RU,TRS,2007,0.0
RU,TRS,2008,0.0
RU,TRS,2009,0.0
RU,TRS,2010,0.0
RU,TRS,2011,0.0
RU,TRS,2012,0.0
RU,TRS,2013,81.0
RU,TRS,2014,0.0
RU,TSD,2006,0.0
RU,TSD,2007,0.0
RU,TSD,2008,0.0
RU,TSD,2009,0.0
RU,TSD,2010,0.0
RU,TSD,2011,0.0
RU,TSD,2012,40.0
RU,TSD,2013,12.0
RU,TSD,2014,80.0
RU,TUN,2006,0.0
RU,TUN,2007,0.0
RU,TUN,2008,8.0
RU,TUN,2009,0.0
RU,TUN,2010,0.0
RU,TUN,2011,0.0
RU,TUN,2012,0.0
RU,TUN,2013,0.0
RU,TUN,2014,0.0
RU,TUR,2006,0.0
RU,TUR,2007,120.0
RU,TUR,2008,84.0
RU,TUR,2009,40.0
RU,TUR,2010,12.0
RU,TUR,2011,20.0
RU,TUR,2012,60.0
RU,TUR,2013,80.0
RU,TUR,2014,24.0
RU,URX,2006,0.0
RU,URX,2007,12.0
RU,URX,2008,0.0
RU,URX,2009,18.0
RU,URX,2010,21.0
RU,URX,2011,21.0
RU,URX,2012,0.0
RU,URX,2013,0.0
RU,URX,2014,3.0
RU,USK,2006,717.0
RU,USK,2007,760.0
RU,USK,2008,1010.0
RU,USK,2009,674.0
RU,USK,2010,424.0
RU,USK,2011,244.0
RU,USK,2012,352.0
RU,USK,2013,276.0
RU,USK,2014,331.0
RU,WHB,2006,1375862.0
RU,WHB,2007,957273.0
RU,WHB,2008,914501.0
RU,WHB,2009,562509.0
RU,WHB,2010,481676.0
RU,WHB,2011,173082.0
RU,WHB,2012,333420.0
RU,WHB,2013,455191.0
RU,WHB,2014,571435.0
RU,WHF,2006,0.0
RU,WHF,2007,0.0
RU,WHF,2008,0.0
RU,WHF,2009,4.0
RU,WHF,2010,16.0
RU,WHF,2011,52.0
RU,WHF,2012,40.0
RU,WHF,2013,32.0
RU,WHF,2014,52.0
RU,WIT,2006,0.0
RU,WIT,2007,102.0
RU,WIT,2008,417.0
RU,WIT,2009,141.0
RU,WIT,2010,210.0
RU,WIT,2011,54.0
RU,WIT,2012,36.0
RU,WIT,2013,15.0
RU,WIT,2014,0.0
SE,ARG,2006,0.0
SE,ARG,2007,0.0
SE,ARG,2008,0.0
SE,ARG,2009,0.0
SE,ARG,2010,0.0
SE,ARG,2011,0.0
SE,ARG,2012,0.0
SE,ARG,2013,0.0
SE,ARG,2014,0.0
SE,BFT,2006,0.0
SE,BFT,2007,0.0
SE,BFT,2008,0.0
SE,BFT,2009,0.0
SE,BFT,2010,0.0
SE,BFT,2011,0.0
SE,BFT,2012,0.0
SE,BFT,2013,0.0
SE,BFT,2014,0.0
SE,BLI,2006,0.0
SE,BLI,2007,0.0
SE,BLI,2008,0.0
SE,BLI,2009,0.0
SE,BLI,2010,0.0
SE,BLI,2011,0.0
SE,BLI,2012,0.0
SE,BLI,2013,0.0
SE,BLI,2014,0.0
SE,BLL,2006,44.0
SE,BLL,2007,66.0
SE,BLL,2008,91.0
SE,BLL,2009,99.0
SE,BLL,2010,48.0
SE,BLL,2011,39.0
SE,BLL,2012,46.0
SE,BLL,2013,40.0
SE,BLL,2014,36.0
SE,CAA,2006,114.0
SE,CAA,2007,0.0
SE,CAA,2008,0.0
SE,CAA,2009,57.0
SE,CAA,2010,49.0
SE,CAA,2011,36.0
SE,CAA,2012,45.0
SE,CAA,2013,62.0
SE,CAA,2014,66.0
SE,CAP,2006,0.0
SE,CAP,2007,0.0
SE,CAP,2008,0.0
SE,CAP,2009,0.0
SE,CAP,2010,0.0
SE,CAP,2011,0.0
SE,CAP,2012,0.0
SE,CAP,2013,0.0
SE,CAP,2014,0.0
SE,CAR,2006,0.0
SE,CAR,2007,0.0
SE,CAR,2008,0.0
SE,CAR,2009,0.0
SE,CAR,2010,0.0
SE,CAR,2011,0.0
SE,CAR,2012,0.0
SE,CAR,2013,0.0
SE,CAR,2014,0.0
SE,CAT,2006,0.0
SE,CAT,2007,95.0
SE,CAT,2008,144.0
SE,CAT,2009,0.0
SE,CAT,2010,0.0
SE,CAT,2011,0.0
SE,CAT,2012,0.0
SE,CAT,2013,0.0
SE,CAT,2014,0.0
SE,CHR,2006,0.0
SE,CHR,2007,0.0
SE,CHR,2008,0.0
SE,CHR,2009,0.0
SE,CHR,2010,0.0
SE,CHR,2011,0.0
SE,CHR,2012,0.0
SE,CHR,2013,0.0
SE,CHR,2014,0.0
SE,CLU,2006,0.0
SE,CLU,2007,0.0
SE,CLU,2008,0.0
SE,CLU,2009,0.0
SE,CLU,2010,0.0
SE,CLU,2011,0.0
SE,CLU,2012,0.0
SE,CLU,2013,0.0
SE,CLU,2014,0.0
SE,COC,2006,0.0
SE,COC,2007,42.0
SE,COC,2008,63.0
SE,COC,2009,66.0
SE,COC,2010,48.0
SE,COC,2011,15.0
SE,COC,2012,6.0
SE,COC,2013,0.0
SE,COC,2014,0.0
SE,COD,2006,51289.0
SE,COD,2007,50945.0
SE,COD,2008,48942.0
SE,COD,2009,51583.0
SE,COD,2010,48292.0
SE,COD,2011,52631.0
SE,COD,2012,52517.0
SE,COD,2013,30306.0
SE,COD,2014,26135.0
SE,COE,2006,0.0
SE,COE,2007,0.0
SE,COE,2008,0.0
SE,COE,2009,0.0
SE,COE,2010,0.0
SE,COE,2011,0.0
SE,COE,2012,0.0
SE,COE,2013,0.0
SE,COE,2014,0.0
SE,CPR,2006,0.0
SE,CPR,2007,0.0
SE,CPR,2008,0.0
SE,CPR,2009,0.0
SE,CPR,2010,0.0
SE,CPR,2011,0.0
SE,CPR,2012,0.0
SE,CPR,2013,0.0
SE,CPR,2014,0.0
SE,CRA,2006,0.0
SE,CRA,2007,0.0
SE,CRA,2008,0.0
SE,CRA,2009,0.0
SE,CRA,2010,0.0
SE,CRA,2011,0.0
SE,CRA,2012,0.0
SE,CRA,2013,0.0
SE,CRA,2014,0.0
SE,CRE,2006,405.0
SE,CRE,2007,459.0
SE,CRE,2008,450.0
SE,CRE,2009,533.0
SE,CRE,2010,639.0
SE,CRE,2011,612.0
SE,CRE,2012,611.0
SE,CRE,2013,669.0
SE,CRE,2014,637.0
SE,CRU,2006,8.0
SE,CRU,2007,3.0
SE,CRU,2008,3.0
SE,CRU,2009,0.0
SE,CRU,2010,0.0
SE,CRU,2011,0.0
SE,CRU,2012,0.0
SE,CRU,2013,0.0
SE,CRU,2014,0.0
SE,CTC,2006,0.0
SE,CTC,2007,12.0
SE,CTC,2008,12.0
SE,CTC,2009,0.0
SE,CTC,2010,0.0
SE,CTC,2011,0.0
SE,CTC,2012,0.0
SE,CTC,2013,0.0
SE,CTC,2014,0.0
SE,CTL,2006,0.0
SE,CTL,2007,18.0
SE,CTL,2008,15.0
SE,CTL,2009,0.0
SE,CTL,2010,3.0
SE,CTL,2011,0.0
SE,CTL,2012,0.0
SE,CTL,2013,0.0
SE,CTL,2014,0.0
SE,DAB,2006,21.0
SE,DAB,2007,34.0
SE,DAB,2008,46.0
SE,DAB,2009,59.0
SE,DAB,2010,35.0
SE,DAB,2011,29.0
SE,DAB,2012,28.0
SE,DAB,2013,29.0
SE,DAB,2014,66.0
SE,DGH,2006,0.0
SE,DGH,2007,0.0
SE,DGH,2008,0.0
SE,DGH,2009,0.0
SE,DGH,2010,0.0
SE,DGH,2011,0.0
SE,DGH,2012,0.0
SE,DGH,2013,0.0
SE,DGH,2014,0.0
SE,DGS,2006,444.0
SE,DGS,2007,285.0
SE,DGS,2008,228.0
SE,DGS,2009,240.0
SE,DGS,2010,15.0
SE,DGS,2011,0.0
SE,DGS,2012,0.0
SE,DGS,2013,0.0
SE,DGS,2014,0.0
SE,DGX,2006,0.0
SE,DGX,2007,0.0
SE,DGX,2008,0.0
SE,DGX,2009,0.0
SE,DGX,2010,0.0
SE,DGX,2011,0.0
SE,DGX,2012,0.0
SE,DGX,2013,0.0
SE,DGX,2014,0.0
SE,DIA,2006,0.0
SE,DIA,2007,16.0
SE,DIA,2008,124.0
SE,DIA,2009,0.0
SE,DIA,2010,0.0
SE,DIA,2011,0.0
SE,DIA,2012,0.0
SE,DIA,2013,0.0
SE,DIA,2014,0.0
SE,DPX,2006,0.0
SE,DPX,2007,0.0
SE,DPX,2008,0.0
SE,DPX,2009,0.0
SE,DPX,2010,0.0
SE,DPX,2011,0.0
SE,DPX,2012,0.0
SE,DPX,2013,0.0
SE,DPX,2014,0.0
SE,EEL,2006,0.0
SE,EEL,2007,0.0
SE,EEL,2008,0.0
SE,EEL,2009,0.0
SE,EEL,2010,0.0
SE,EEL,2011,0.0
SE,EEL,2012,0.0
SE,EEL,2013,0.0
SE,EEL,2014,0.0
SE,ELE,2006,2143.0
SE,ELE,2007,2120.0
SE,ELE,2008,1992.0
SE,ELE,2009,1558.0
SE,ELE,2010,1509.0
SE,ELE,2011,1306.0
SE,ELE,2012,908.0
SE,ELE,2013,1026.0
SE,ELE,2014,806.0
SE,FBM,2006,0.0
SE,FBM,2007,0.0
SE,FBM,2008,0.0
SE,FBM,2009,0.0
SE,FBM,2010,0.0
SE,FBM,2011,0.0
SE,FBM,2012,0.0
SE,FBM,2013,0.0
SE,FBM,2014,0.0
SE,FBR,2006,27.0
SE,FBR,2007,40.0
SE,FBR,2008,9.0
SE,FBR,2009,48.0
SE,FBR,2010,9.0
SE,FBR,2011,16.0
SE,FBR,2012,8.0
SE,FBR,2013,15.0
SE,FBR,2014,20.0
SE,FBU,2006,11.0
SE,FBU,2007,4.0
SE,FBU,2008,4.0
SE,FBU,2009,7.0
SE,FBU,2010,4.0
SE,FBU,2011,3.0
SE,FBU,2012,4.0
SE,FBU,2013,4.0
SE,FBU,2014,3.0
SE,FCP,2006,0.0
SE,FCP,2007,0.0
SE,FCP,2008,0.0
SE,FCP,2009,0.0
SE,FCP,2010,0.0
SE,FCP,2011,0.0
SE,FCP,2012,0.0
SE,FCP,2013,0.0
SE,FCP,2014,0.0
SE,FCY,2006,0.0
